x,y,mean_speed,mean_motion_angle,var_speed,var_motion_angle,coef,weight
-41.09400177001953,-2.753999948501587,1.4744211435317993,3.1629083156585693,3.579806089401245,4.0905375480651855,-0.004762993194162846,0.0038733540568500757
-41.09400177001953,-2.753999948501587,1.547716736793518,3.099357843399048,0.2405659407377243,0.05693064630031586,-0.30717289447784424,0.9954590797424316
-41.09400177001953,-2.753999948501587,1.2872527837753296,0.2950184941291809,0.5129011273384094,0.5669056177139282,0.12633617222309113,0.0006676662596873939
-41.09400177001953,-1.753999948501587,0.5997211933135986,0.5129385590553284,0.09609860181808472,3.4582278728485107,0.024036621674895287,0.006071043666452169
-41.09400177001953,-1.753999948501587,1.1467481851577759,2.628833055496216,0.07933879643678665,0.023990008980035782,-0.15515580773353577,0.9938207268714905
-41.09400177001953,-1.753999948501587,0.9608778357505798,5.541922092437744,0.22789821028709412,0.7400693893432617,0.09759952127933502,0.00010824962373590097
-40.09400177001953,-3.753999948501587,0.2676376700401306,5.770728588104248,0.003856065683066845,5.333824157714844,0.06660805642604828,0.13623285293579102
-40.09400177001953,-3.753999948501587,1.0039974451065063,3.8015835285186768,0.07171368598937988,0.056848641484975815,-0.4880807399749756,0.8637549877166748
-40.09400177001953,-3.753999948501587,0.8415705561637878,4.219336986541748,0.22422075271606445,0.15168404579162598,0.4589843451976776,1.21726916404441e-05
-40.09400177001953,-2.753999948501587,1.1045653820037842,5.239930152893066,1.8425184488296509,3.9192826747894287,0.10799659043550491,0.006072406657040119
-40.09400177001953,-2.753999948501587,1.1022015810012817,2.9897689819335938,0.08927762508392334,0.06929851323366165,-0.12517167627811432,0.9931899905204773
-40.09400177001953,-2.753999948501587,0.943905770778656,6.020965576171875,0.18041886389255524,0.6563312411308289,-0.11425717175006866,0.0007375592831522226
-40.09400177001953,-1.753999948501587,0.7714259624481201,3.574753761291504,0.08456277847290039,2.144381523132324,-0.0022251957561820745,0.16311372816562653
-40.09400177001953,-1.753999948501587,1.2143596410751343,2.3429114818573,0.21012189984321594,0.03164199739694595,0.09810515493154526,0.8248793482780457
-40.09400177001953,-1.753999948501587,0.9511565566062927,5.438364505767822,0.1260385811328888,0.06808840483427048,0.04624755680561066,0.012007011100649834
-39.09400177001953,-3.753999948501587,0.4419650435447693,5.25308084487915,0.017163077369332314,5.262543678283691,0.07438618689775467,0.0030831352341920137
-39.09400177001953,-3.753999948501587,0.886317789554596,3.5327789783477783,0.03288865461945534,0.03525670990347862,-0.3715507984161377,0.9969135522842407
-39.09400177001953,-3.753999948501587,0.9397520422935486,4.922295570373535,0.3453214168548584,0.47630852460861206,0.33377212285995483,3.352271050971467e-06
-39.09400177001953,-2.753999948501587,1.275250792503357,0.06839606165885925,4.523688316345215,4.065549850463867,0.1109544187784195,0.004907581023871899
-39.09400177001953,-2.753999948501587,1.141462802886963,2.97164249420166,0.10080347955226898,0.08355318754911423,-0.026834063231945038,0.9911937117576599
